-6.770000;35.189999;5.650000,-32.180000;-4.720000;3.610000,34.720001;42.020000;4.640000,1,10,0.6,,Total Count,614
-6.770000;35.189999;5.650000,-32.180000;-4.720000;3.610000,34.320000;41.619999;4.640000,1,10,0.6,,Total Non- Collision,101
-36.090000;21.900000;1.450000,-27.520000;-8.840000;1.000000,-32.270000;44.189999;2.470000,0,-1,0.2,,Total collision,513
44.439999;-11.250000;2.800000,44.119999;18.570000;3.500000,-37.189999;15.260000;2.260000,0,-1,0.2,,Probability of collision,0.835504886
27.809999;21.930000;3.550000,39.610001;17.250000;4.570000,12.440000;41.980000;5.440000,0,-1,0.5,,,
27.809999;21.930000;3.550000,39.610001;17.250000;4.570000,11.940000;42.480000;5.440000,0,-1,0.5,,Total collision Obstacle 1,0
27.309999;22.430000;3.550000,39.610001;17.250000;4.570000,11.940000;42.480000;5.440000,0,-1,0.5,,Total collision Obstacle 2,333
-35.209999;-2.120000;5.080000,13.950000;26.240000;2.860000,-17.799999;34.270000;2.380000,1,13,0.1,,Total collision Obstacle 3,16
-36.110001;-3.020000;5.080000,13.950000;26.240000;2.860000,-17.799999;34.270000;2.380000,1,13,0.1,,Total collision due to Obstacles,349
-36.110001;-3.020000;5.080000,13.950000;26.240000;2.860000,-18.700001;35.169998;2.380000,1,13,0.1,,Probability of collision due to Obstacles,0.568403909
-35.209999;-2.120000;5.080000,13.950000;26.240000;2.860000,-18.700001;35.169998;2.380000,1,13,0.1,,,
-36.110001;-3.020000;5.080000,13.950000;26.240000;2.860000,-18.700001;35.169998;2.380000,1,13,0.1,,,
38.660000;-12.070000;1.220000,-44.730000;7.440000;3.340000,19.240000;33.660000;1.430000,0,-1,0,,,
38.660000;-12.070000;1.220000,-45.730000;6.440000;3.340000,19.240000;33.660000;1.430000,0,-1,0,,,
38.660000;-12.070000;1.220000,-44.730000;5.440000;3.340000,19.240000;33.660000;1.430000,0,-1,0,,,
38.660000;-12.070000;1.220000,-43.730000;4.440000;3.340000,19.240000;33.660000;1.430000,0,-1,0,,,
38.660000;-12.070000;1.220000,-44.730000;5.440000;3.340000,19.240000;33.660000;1.430000,0,-1,0,,,
-36.110001;-3.020000;5.080000,13.950000;26.240000;2.860000,-18.700001;35.169998;2.380000,1,13,0.1,,,
-36.110001;-3.020000;5.080000,13.950000;26.240000;2.860000,-17.799999;34.270000;2.380000,1,13,0.1,,,
-36.110001;-3.020000;5.080000,13.950000;26.240000;2.860000,-18.700001;33.369999;2.380000,1,13,0.1,,,
-36.110001;-3.020000;5.080000,13.950000;26.240000;2.860000,-19.600000;32.470001;2.380000,1,13,0.1,,,
-36.110001;-3.020000;5.080000,14.850000;27.139999;2.860000,-19.600000;32.470001;2.380000,1,13,0.1,,,
-6.770000;35.189999;5.650000,-32.180000;-4.720000;3.610000,34.320000;41.619999;4.640000,1,10,0.6,,,
-6.770000;35.189999;5.650000,-32.180000;-4.720000;3.610000,34.720001;42.020000;4.640000,0,-1,0.6,,,
-36.110001;-3.020000;5.080000,13.950000;26.240000;2.860000,-30.100000;35.169998;2.380000,1,13,1,,,
-36.110001;-3.020000;5.080000,13.950000;26.240000;2.860000,-18.700001;35.169998;2.380000,1,13,0.8,,,
-35.910000;-2.820000;5.080000,13.950000;26.240000;2.860000,-18.700001;35.169998;2.380000,1,13,0.8,,,
-36.110001;-6.400000;5.080000,13.950000;26.240000;2.860000,-18.700001;35.169998;2.380000,1,13,0.1,,,
-35.209999;-5.500000;5.080000,13.950000;26.240000;2.860000,-18.700001;35.169998;2.380000,1,13,0.1,,,
-34.310001;-4.600000;5.080000,13.950000;26.240000;2.860000,-18.700001;35.169998;2.380000,1,13,0.1,,,
-34.310001;-4.600000;5.080000,13.950000;26.240000;2.860000,-17.799999;34.270000;2.380000,1,13,0.1,,,
-33.410000;-3.700000;5.080000,13.950000;26.240000;2.860000,-17.799999;34.270000;2.380000,1,13,0.1,,,
-36.110001;-3.020000;5.080000,13.950000;26.240000;2.860000,-18.700001;35.169998;2.380000,1,13,0.1,,,
-35.209999;-2.120000;5.080000,13.950000;26.240000;2.860000,-18.700001;35.169998;2.380000,1,13,0.1,,,
-35.209999;-2.120000;5.080000,13.950000;26.240000;2.860000,-17.799999;36.070000;2.380000,1,13,0.1,,,
-35.209999;-2.120000;5.080000,13.050000;25.340000;2.860000,-17.799999;36.070000;2.380000,1,13,0.1,,,
-36.110001;-3.020000;5.080000,13.050000;25.340000;2.860000,-17.799999;36.070000;2.380000,1,13,0.1,,,
-36.110001;-3.020000;5.080000,14.850000;27.139999;2.860000,-19.600000;32.470001;2.380000,1,13,0.1,,,
-36.110001;-3.020000;5.080000,14.850000;27.139999;2.860000,-20.500000;33.369999;2.380000,1,13,0.1,,,
-37.009998;-3.920000;5.080000,14.850000;27.139999;2.860000,-20.500000;33.369999;2.380000,1,13,0.1,,,
-37.009998;-3.920000;5.080000,14.850000;27.139999;2.860000,-19.600000;34.270000;2.380000,1,13,0.1,,,
-36.110001;-3.020000;5.080000,14.850000;27.139999;2.860000,-19.600000;34.270000;2.380000,1,13,0.1,,,
-33.410000;-3.700000;5.080000,13.950000;26.240000;2.860000,-17.799999;34.270000;2.380000,1,13,0.1,,,
-32.509998;-2.800000;5.080000,13.950000;26.240000;2.860000,-17.799999;34.270000;2.380000,1,13,0.1,,,
-32.509998;-2.800000;5.080000,14.850000;25.340000;2.860000,-17.799999;34.270000;2.380000,1,13,0.1,,,
-32.509998;-2.800000;5.080000,14.850000;25.340000;2.860000,-18.700001;33.369999;2.380000,1,13,0.1,,,
-33.410000;-1.900000;5.080000,14.850000;25.340000;2.860000,-18.700001;33.369999;2.380000,1,13,0.1,,,
-33.410000;-3.700000;5.080000,13.950000;26.240000;2.860000,-17.799999;34.270000;2.380000,1,13,0.9,,,
-33.410000;-3.700000;5.080000,14.050000;26.340000;2.860000,-17.799999;34.270000;2.380000,1,13,0.9,,,
-33.410000;-3.700000;5.080000,13.950000;26.240000;2.860000,-17.799999;34.270000;2.380000,1,13,0.3,,,
-34.110001;-3.000000;5.080000,13.950000;26.240000;2.860000,-17.799999;34.270000;2.380000,1,13,0.3,,,
-34.110001;-3.000000;5.080000,13.950000;26.240000;2.860000,-17.100000;34.970001;2.380000,1,13,0.3,,,
-34.810001;-2.300000;5.080000,13.950000;26.240000;2.860000,-17.100000;34.970001;2.380000,1,13,0.3,,,
-36.110001;-3.020000;5.080000,-36.700001;26.240000;2.860000,-17.799999;34.270000;2.380000,0,-1,0.1,,,
-36.110001;-3.020000;5.080000,-37.599998;25.340000;2.860000,-17.799999;34.270000;2.380000,0,-1,0.1,,,
-36.110001;-3.020000;5.080000,-37.599998;25.340000;2.860000,-18.700001;33.369999;2.380000,0,-1,0.1,,,
-36.110001;-3.020000;5.080000,-37.599998;25.340000;2.860000,-19.600000;34.270000;2.380000,0,-1,0.1,,,
-36.110001;-3.020000;5.080000,-36.700001;24.440001;2.860000,-19.600000;34.270000;2.380000,0,-1,0.1,,,
-33.410000;33.599998;5.080000,13.050000;25.340000;2.860000,-17.799999;36.070000;2.380000,1,13,1,,,
-36.110001;-3.020000;5.080000,14.850000;27.139999;2.860000,-19.600000;34.270000;2.380000,1,13,0.1,,,
-36.110001;-3.020000;5.080000,13.950000;28.040001;2.860000,-19.600000;34.270000;2.380000,1,13,0.1,,,
-37.009998;-3.920000;5.080000,13.950000;28.040001;2.860000,-19.600000;34.270000;2.380000,1,13,0.1,,,
-37.910000;-3.020000;5.080000,13.950000;28.040001;2.860000,-19.600000;34.270000;2.380000,1,13,0.1,,,
-37.910000;-3.020000;5.080000,13.950000;28.040001;2.860000,-18.700001;35.169998;2.380000,1,13,0.1,,,
-33.410000;-1.900000;5.080000,14.850000;25.340000;2.860000,-18.700001;33.369999;2.380000,1,13,0.1,,,
-33.410000;-1.900000;5.080000,14.850000;25.340000;2.860000,-19.600000;32.470001;2.380000,1,13,0.1,,,
-34.310001;-1.000000;5.080000,14.850000;25.340000;2.860000,-19.600000;32.470001;2.380000,1,13,0.1,,,
-34.310001;-1.000000;5.080000,14.850000;25.340000;2.860000,-20.500000;31.570000;2.380000,1,13,0.1,,,
-34.310001;-1.000000;5.080000,14.850000;25.340000;2.860000,-21.400000;32.470001;2.380000,1,13,0.1,,,
-33.410000;-1.900000;5.080000,14.850000;25.340000;2.860000,-18.700001;33.369999;2.380000,1,13,0.1,,,
-33.410000;-1.900000;5.080000,14.850000;25.340000;2.860000,-19.600000;32.470001;2.380000,1,13,0.1,,,
-33.410000;-1.900000;5.080000,14.850000;25.340000;2.860000,-18.700001;31.570000;2.380000,1,13,0.1,,,
-33.410000;-1.900000;5.080000,14.850000;25.340000;2.860000,-19.600000;30.670000;2.380000,1,13,0.1,,,
-33.410000;-1.900000;5.080000,13.950000;26.240000;2.860000,-19.600000;30.670000;2.380000,1,13,0.1,,,
-33.410000;-3.700000;5.080000,14.050000;26.340000;2.860000,-17.799999;34.270000;2.380000,1,13,0.1,,,
-34.310001;-2.800000;5.080000,14.050000;26.340000;2.860000,-17.799999;34.270000;2.380000,1,13,0.1,,,
-35.209999;-1.900000;5.080000,14.050000;26.340000;2.860000,-17.799999;34.270000;2.380000,1,13,0.1,,,
-35.209999;-1.900000;5.080000,13.150000;27.240000;2.860000,-17.799999;34.270000;2.380000,1,13,0.1,,,
-35.209999;-1.900000;5.080000,14.050000;26.340000;2.860000,-17.799999;34.270000;2.380000,1,13,0.1,,,
-36.110001;-3.020000;5.080000,14.850000;27.139999;2.860000,-19.600000;34.270000;2.380000,1,13,0.1,,,
-35.209999;-3.920000;5.080000,14.850000;27.139999;2.860000,-19.600000;34.270000;2.380000,1,13,0.1,,,
-34.310001;-3.020000;5.080000,14.850000;27.139999;2.860000,-19.600000;34.270000;2.380000,1,13,0.1,,,
-34.310001;-3.020000;5.080000,13.950000;28.040001;2.860000,-19.600000;34.270000;2.380000,1,13,0.1,,,
-34.310001;-3.020000;5.080000,14.850000;28.940001;2.860000,-19.600000;34.270000;2.380000,1,13,0.1,,,
-36.110001;12.000000;5.080000,14.850000;27.139999;2.860000,-19.600000;34.270000;2.380000,1,13,0.1,,,
-36.110001;12.000000;5.080000,13.950000;28.040001;2.860000,-19.600000;34.270000;2.380000,1,13,0.1,,,
-37.009998;11.100000;5.080000,13.950000;28.040001;2.860000,-19.600000;34.270000;2.380000,1,13,0.1,,,
-37.009998;11.100000;5.080000,13.050000;28.940001;2.860000,-19.600000;34.270000;2.380000,1,13,0.1,,,
-37.009998;11.100000;5.080000,13.050000;28.940001;2.860000,-18.700001;33.369999;2.380000,1,13,0.1,,,
-37.910000;-3.020000;5.080000,13.950000;28.040001;2.860000,-18.700001;35.169998;2.380000,1,13,0.1,,,
-37.009998;-3.920000;5.080000,13.950000;28.040001;2.860000,-18.700001;35.169998;2.380000,1,13,0.1,,,
-37.910000;-3.020000;5.080000,13.950000;28.040001;2.860000,-18.700001;35.169998;2.380000,1,13,0.1,,,
-37.910000;-3.020000;5.080000,13.050000;27.139999;2.860000,-18.700001;35.169998;2.380000,1,13,0.1,,,
-37.910000;-3.020000;5.080000,13.050000;27.139999;2.860000,-19.600000;36.070000;2.380000,1,13,0.1,,,
-34.310001;-1.000000;5.080000,14.850000;25.340000;2.860000,-21.400000;32.470001;2.380000,1,13,0.1,,,
-33.410000;-1.900000;5.080000,14.850000;25.340000;2.860000,-21.400000;32.470001;2.380000,1,13,0.1,,,
-33.410000;-1.900000;5.080000,13.950000;26.240000;2.860000,-21.400000;32.470001;2.380000,1,13,0.1,,,
-33.410000;-1.900000;5.080000,13.050000;27.139999;2.860000,-21.400000;32.470001;2.380000,1,13,0.1,,,
-33.410000;-1.900000;5.080000,13.950000;28.040001;2.860000,-21.400000;32.470001;2.380000,1,13,0.1,,,
-33.410000;-1.900000;5.080000,13.950000;26.240000;2.860000,-19.600000;44.299999;2.380000,1,13,1,,,
-34.310001;-3.020000;5.080000,-35.299999;28.940001;2.860000,-19.600000;34.270000;2.380000,0,-1,0.6,,,
-34.310001;-3.020000;5.080000,-35.299999;28.940001;2.860000,-19.200001;33.869999;2.380000,0,-1,0.6,,,
-37.910000;-3.020000;5.080000,13.950000;34.099998;2.860000,-18.700001;33.369999;2.380000,0,-1,0.1,,,
-37.910000;-3.020000;5.080000,13.950000;34.099998;2.860000,-17.799999;32.470001;2.380000,0,-1,0.1,,,
-37.910000;-3.020000;5.080000,14.850000;35.000000;2.860000,-17.799999;32.470001;2.380000,0,-1,0.1,,,
-37.009998;-2.120000;5.080000,14.850000;35.000000;2.860000,-17.799999;32.470001;2.380000,0,-1,0.1,,,
-37.009998;-2.120000;5.080000,15.750000;34.099998;2.860000,-17.799999;32.470001;2.380000,0,-1,0.1,,,
-37.009998;11.100000;5.080000,13.050000;43.200001;2.860000,-18.700001;35.169998;2.380000,0,-1,0.2,,,
-37.910000;-3.020000;5.080000,13.050000;27.139999;2.860000,-19.600000;36.070000;2.380000,1,13,0.1,,,
-38.810001;-2.120000;5.080000,13.050000;27.139999;2.860000,-19.600000;36.070000;2.380000,1,13,0.1,,,
-38.810001;-2.120000;5.080000,13.050000;27.139999;2.860000,-20.500000;35.169998;2.380000,1,13,0.1,,,
-38.810001;-2.120000;5.080000,13.050000;27.139999;2.860000,-19.600000;34.270000;2.380000,1,13,0.1,,,
-38.810001;-2.120000;5.080000,13.950000;26.240000;2.860000,-19.600000;34.270000;2.380000,1,13,0.1,,,
-33.410000;-1.900000;5.080000,13.950000;28.040001;2.860000,-21.400000;32.470001;2.380000,1,13,0.1,,,
-32.509998;-1.000000;5.080000,13.950000;28.040001;2.860000,-21.400000;32.470001;2.380000,1,13,0.1,,,
-33.410000;-1.900000;5.080000,13.950000;28.040001;2.860000,-21.400000;32.470001;2.380000,1,13,0.1,,,
-33.410000;-1.900000;5.080000,13.950000;28.040001;2.860000,-20.500000;33.369999;2.380000,1,13,0.1,,,
-32.509998;-2.800000;5.080000,13.950000;28.040001;2.860000,-20.500000;33.369999;2.380000,1,13,0.1,,,
-33.410000;-1.900000;5.080000,13.050000;27.139999;2.860000,-19.600000;36.070000;2.380000,1,13,0.1,,,
-34.310001;-2.800000;5.080000,13.050000;27.139999;2.860000,-19.600000;36.070000;2.380000,1,13,0.1,,,
-34.310001;-2.800000;5.080000,13.050000;27.139999;2.860000,-18.700001;35.169998;2.380000,1,13,0.1,,,
-34.310001;-2.800000;5.080000,13.050000;27.139999;2.860000,-17.799999;34.270000;2.380000,1,13,0.1,,,
-34.310001;-2.800000;5.080000,12.150000;28.040001;2.860000,-17.799999;34.270000;2.380000,1,13,0.1,,,
-37.910000;-3.020000;5.080000,13.950000;28.040001;2.860000,-21.400000;32.470001;2.380000,1,13,0.8,,,
-37.709999;-2.820000;5.080000,13.950000;28.040001;2.860000,-21.400000;32.470001;2.380000,1,13,0.8,,,
-37.910000;-3.020000;5.080000,13.050000;27.139999;2.860000,-21.400000;32.470001;2.380000,1,13,1,,,
-33.410000;-1.900000;5.080000,13.950000;28.040001;2.860000,-19.600000;36.070000;2.380000,1,13,0.1,,,
-32.509998;-2.800000;5.080000,13.950000;28.040001;2.860000,-19.600000;36.070000;2.380000,1,13,0.1,,,
-32.509998;-2.800000;5.080000,13.950000;28.040001;2.860000,-20.500000;36.970001;2.380000,1,13,0.1,,,
-32.509998;-2.800000;5.080000,13.950000;28.040001;2.860000,-19.600000;36.070000;2.380000,1,13,0.1,,,
-33.410000;-1.900000;5.080000,13.950000;28.040001;2.860000,-19.600000;36.070000;2.380000,1,13,0.1,,,
-38.810001;-2.120000;5.080000,13.950000;26.240000;2.860000,-19.600000;34.270000;2.380000,1,13,0.1,,,
-38.810001;-2.120000;5.080000,13.950000;26.240000;2.860000,-20.500000;33.369999;2.380000,1,13,0.1,,,
-39.709999;-3.020000;5.080000,13.950000;26.240000;2.860000,-20.500000;33.369999;2.380000,1,13,0.1,,,
-39.709999;-3.020000;5.080000,13.050000;27.139999;2.860000,-20.500000;33.369999;2.380000,1,13,0.1,,,
-39.709999;-3.020000;5.080000,12.150000;28.040001;2.860000,-20.500000;33.369999;2.380000,1,13,0.1,,,
-32.509998;-2.800000;5.080000,13.950000;28.040001;2.860000,-20.500000;33.369999;2.380000,1,13,0.1,,,
-32.509998;-2.800000;5.080000,13.950000;28.040001;2.860000,-19.600000;32.470001;2.380000,1,13,0.1,,,
-32.509998;-2.800000;5.080000,13.950000;28.040001;2.860000,-18.700001;31.570000;2.380000,1,13,0.1,,,
-32.509998;-2.800000;5.080000,13.050000;27.139999;2.860000,-18.700001;31.570000;2.380000,1,13,0.1,,,
-33.410000;-3.700000;5.080000,13.050000;27.139999;2.860000,-18.700001;31.570000;2.380000,1,13,0.1,,,
-38.810001;-2.120000;5.080000,16.000000;26.240000;2.860000,-5.400000;34.270000;2.380000,1,-1,0.1,,,
-37.910000;-1.220000;5.080000,16.000000;26.240000;2.860000,-5.400000;34.270000;2.380000,1,10,0.1,,,
-37.910000;-1.220000;5.080000,16.900000;27.139999;2.860000,-5.400000;34.270000;2.380000,1,10,0.1,,,
-37.910000;-1.220000;5.080000,16.900000;27.139999;2.860000,-6.300000;33.369999;2.380000,1,14,0.1,,,
-37.910000;-1.220000;5.080000,16.000000;28.040001;2.860000,-6.300000;33.369999;2.380000,1,14,0.1,,,
-38.810001;-2.120000;5.080000,13.950000;26.240000;2.860000,-19.600000;34.270000;2.380000,1,13,0,,,
-38.810001;-2.120000;5.080000,12.950000;25.240000;2.860000,-19.600000;34.270000;2.380000,1,13,0,,,
-37.810001;-1.120000;5.080000,12.950000;25.240000;2.860000,-19.600000;34.270000;2.380000,1,13,0,,,
-37.810001;-1.120000;5.080000,11.950000;26.240000;2.860000,-19.600000;34.270000;2.380000,1,13,0,,,
-37.810001;-1.120000;5.080000,11.950000;26.240000;2.860000,-18.600000;33.270000;2.380000,1,13,0,,,
-44.299999;-1.900000;5.080000,13.950000;28.040001;2.860000,-19.600000;36.070000;2.380000,1,13,0.1,,,
-43.400002;-2.800000;5.080000,13.950000;28.040001;2.860000,-19.600000;36.070000;2.380000,1,13,0.1,,,
-43.400002;-2.800000;5.080000,13.050000;28.940001;2.860000,-19.600000;36.070000;2.380000,1,13,0.1,,,
-43.400002;-2.800000;5.080000,13.050000;28.940001;2.860000,-20.500000;36.970001;2.380000,1,13,0.1,,,
-43.400002;-2.800000;5.080000,13.950000;28.040001;2.860000,-20.500000;36.970001;2.380000,1,13,0.1,,,
-33.410000;-1.900000;5.080000,13.950000;28.040001;2.860000,-19.600000;36.070000;2.380000,1,13,0.1,,,
-33.410000;-1.900000;5.080000,14.850000;27.139999;2.860000,-19.600000;36.070000;2.380000,1,13,0.1,,,
-32.509998;-1.000000;5.080000,14.850000;27.139999;2.860000,-19.600000;36.070000;2.380000,1,13,0.1,,,
-31.610001;-0.100000;5.080000,14.850000;27.139999;2.860000,-19.600000;36.070000;2.380000,1,13,0.1,,,
-31.610001;-0.100000;5.080000,15.750000;28.040001;2.860000,-19.600000;36.070000;2.380000,1,13,0.1,,,
-39.709999;-3.020000;5.080000,12.150000;28.040001;2.860000,-20.500000;33.369999;2.380000,1,13,0.1,,,
-39.709999;-3.020000;5.080000,12.150000;28.040001;2.860000,-21.400000;32.470001;2.380000,1,13,0.1,,,
-39.709999;-3.020000;5.080000,11.250000;28.940001;2.860000,-21.400000;32.470001;2.380000,1,13,0.1,,,
-38.810001;-2.120000;5.080000,11.250000;28.940001;2.860000,-21.400000;32.470001;2.380000,1,13,0.1,,,
-38.810001;-2.120000;5.080000,11.250000;28.940001;2.860000,-22.299999;33.369999;2.380000,1,13,0.1,,,
-33.410000;-3.700000;5.080000,13.050000;27.139999;2.860000,-18.700001;31.570000;2.380000,1,13,0.1,,,
-34.310001;-4.600000;5.080000,13.050000;27.139999;2.860000,-18.700001;31.570000;2.380000,1,1,0.1,,,
-34.310001;-4.600000;5.080000,13.050000;27.139999;2.860000,-19.600000;32.470001;2.380000,1,13,0.1,,,
-35.209999;-5.500000;5.080000,13.050000;27.139999;2.860000,-19.600000;32.470001;2.380000,1,13,0.1,,,
-36.110001;-4.600000;5.080000,13.050000;27.139999;2.860000,-19.600000;32.470001;2.380000,1,13,0.1,,,
-37.810001;-1.120000;5.080000,13.950000;28.040001;2.860000,-20.500000;28.700001;2.380000,1,13,0.1,,,
-37.810001;-1.120000;5.080000,13.950000;28.040001;2.860000,-21.400000;27.799999;2.380000,1,13,0.1,,,
-37.810001;-1.120000;5.080000,13.950000;28.040001;2.860000,-20.500000;28.700001;2.380000,1,13,0.1,,,
-36.910000;-0.220000;5.080000,13.950000;28.040001;2.860000,-20.500000;28.700001;2.380000,1,13,0.1,,,
-36.910000;-0.220000;5.080000,13.950000;28.040001;2.860000,-21.400000;29.600000;2.380000,1,13,0.1,,,
-43.400002;41.900002;5.080000,11.950000;26.240000;2.860000,-18.600000;33.270000;2.380000,1,13,0,,,
-43.400002;41.900002;5.080000,11.950000;26.240000;2.860000,-17.600000;32.270000;2.380000,1,13,0,,,
-44.400002;40.900002;5.080000,11.950000;26.240000;2.860000,-17.600000;32.270000;2.380000,1,13,0,,,
-44.400002;40.900002;5.080000,12.950000;25.240000;2.860000,-17.600000;32.270000;2.380000,1,10,0,,,
-43.400002;41.900002;5.080000,12.950000;25.240000;2.860000,-17.600000;32.270000;2.380000,1,10,0,,,
-37.910000;-1.220000;5.080000,16.000000;28.040001;2.860000,-6.300000;29.400000;2.380000,1,14,0.1,,,
-37.910000;-1.220000;5.080000,15.100000;27.139999;2.860000,-6.300000;29.400000;2.380000,1,14,0.1,,,
-37.910000;-1.220000;5.080000,14.200000;26.240000;2.860000,-6.300000;29.400000;2.380000,1,14,0.1,,,
-37.910000;-1.220000;5.080000,14.200000;26.240000;2.860000,-5.400000;28.500000;2.380000,1,14,0.1,,,
-37.910000;-1.220000;5.080000,15.100000;25.340000;2.860000,-5.400000;28.500000;2.380000,1,14,0.1,,,
-37.910000;-1.220000;5.080000,16.000000;35.299999;2.860000,-6.300000;33.369999;2.380000,1,14,0.1,,,
-37.910000;-1.220000;5.080000,16.900000;36.200001;2.860000,-6.300000;33.369999;2.380000,0,-1,0.1,,,
-37.009998;-2.120000;5.080000,16.900000;36.200001;2.860000,-6.300000;33.369999;2.380000,1,14,0.1,,,
-36.110001;-1.220000;5.080000,16.900000;36.200001;2.860000,-6.300000;33.369999;2.380000,1,14,0.1,,,
-36.110001;-1.220000;5.080000,16.000000;35.299999;2.860000,-6.300000;33.369999;2.380000,1,14,0.1,,,
-38.810001;-2.120000;5.080000,11.250000;28.940001;2.860000,-22.299999;33.369999;2.380000,0,-1,0.1,,,
-38.810001;-2.120000;5.080000,10.350000;29.840000;2.860000,-22.299999;33.369999;2.380000,0,-1,0.1,,,
-38.810001;-2.120000;5.080000,11.250000;28.940001;2.860000,-22.299999;33.369999;2.380000,1,10,0.1,,,
-38.810001;-2.120000;5.080000,11.250000;28.940001;2.860000,-23.200001;32.470001;2.380000,1,10,0.1,,,
-38.810001;-2.120000;5.080000,10.350000;28.040001;2.860000,-23.200001;32.470001;2.380000,1,10,0.1,,,
-36.110001;-4.600000;5.080000,13.050000;27.139999;2.860000,-19.600000;32.470001;2.380000,1,13,0.1,,,
-37.009998;-3.700000;5.080000,13.050000;27.139999;2.860000,-19.600000;32.470001;2.380000,1,13,0.1,,,
-37.009998;-3.700000;5.080000,13.950000;26.240000;2.860000,-19.600000;32.470001;2.380000,1,13,0.1,,,
-36.110001;-2.800000;5.080000,13.950000;26.240000;2.860000,-19.600000;32.470001;2.380000,1,10,0.1,,,
-37.009998;-3.700000;5.080000,13.950000;26.240000;2.860000,-19.600000;32.470001;2.380000,1,13,0.1,,,
-37.910000;1.900000;5.080000,15.100000;25.340000;2.860000,-19.600000;32.470001;2.380000,1,10,0.1,,,
